rank	gene	y_prob_max	p95_flag	bestF1_flag	clinvar_plp_flag	tier	P95_thr	BestF1_thr
1498	PODNL1	0.999416	1	1	0	T1	0.150044	0.424311
1499	ZBTB32	0.999416	1	1	0	T1	0.150044	0.424311
1500	ENSG00000286022	0.999415	1	1	0	T1	0.150044	0.424311
1501	GDF15	0.999415	1	1	0	T1	0.150044	0.424311
1502	MIA	0.999415	1	1	0	T1	0.150044	0.424311
1503	MYL12B	0.999415	1	1	0	T1	0.150044	0.424311
1504	TGM3	0.999415	1	1	0	T1	0.150044	0.424311
1505	XBP1	0.999415	1	1	0	T1	0.150044	0.424311
1506	ENSG00000267157	0.999414	1	1	0	T1	0.150044	0.424311
1507	KCNH4	0.999414	1	1	0	T1	0.150044	0.424311
1508	SIM2	0.999414	1	1	0	T1	0.150044	0.424311
1509	SLC5A10	0.999414	1	1	0	T1	0.150044	0.424311
1510	TP53RK	0.999414	1	1	0	T1	0.150044	0.424311
1511	TYMS	0.999414	1	1	1	T1	0.150044	0.424311
1512	VEZF1	0.999414	1	1	0	T1	0.150044	0.424311
1513	YTHDF1	0.999414	1	1	0	T1	0.150044	0.424311
1514	A4GALT	0.999413	1	1	0	T1	0.150044	0.424311
1515	ANKFY1	0.999413	1	1	0	T1	0.150044	0.424311
1516	ATXN10	0.999413	1	1	0	T1	0.150044	0.424311
1517	ELAC2	0.999413	1	1	0	T1	0.150044	0.424311
1518	ENO3	0.999413	1	1	0	T1	0.150044	0.424311
1519	IL12RB1	0.999413	1	1	0	T1	0.150044	0.424311
1520	INO80C	0.999413	1	1	0	T1	0.150044	0.424311
1521	KCNJ2	0.999413	1	1	0	T1	0.150044	0.424311
1522	LRRC4B	0.999413	1	1	0	T1	0.150044	0.424311
1523	MCAT	0.999413	1	1	0	T1	0.150044	0.424311
1524	PARVG	0.999413	1	1	0	T1	0.150044	0.424311
1525	PLEKHF1	0.999413	1	1	0	T1	0.150044	0.424311
1526	SEH1L	0.999413	1	1	0	T1	0.150044	0.424311
1527	SLC16A5	0.999413	1	1	0	T1	0.150044	0.424311
1528	ZGPAT	0.999413	1	1	0	T1	0.150044	0.424311
1529	ATG4D	0.999412	1	1	0	T1	0.150044	0.424311
1530	CEP95	0.999412	1	1	0	T1	0.150044	0.424311
1531	CHADL	0.999412	1	1	0	T1	0.150044	0.424311
1532	FBXW9	0.999412	1	1	0	T1	0.150044	0.424311
1533	INPP5K	0.999412	1	1	0	T1	0.150044	0.424311
1534	KCNJ15	0.999412	1	1	0	T1	0.150044	0.424311
1535	REEP6	0.999412	1	1	1	T1	0.150044	0.424311
1536	TTYH2	0.999412	1	1	0	T1	0.150044	0.424311
1537	CHODL	0.999411	1	1	0	T1	0.150044	0.424311
1538	CYTH1	0.999411	1	1	0	T1	0.150044	0.424311
1539	DNASE2	0.999411	1	1	0	T1	0.150044	0.424311
1540	NT5M	0.999411	1	1	0	T1	0.150044	0.424311
1541	PITPNM3	0.999411	1	1	0	T1	0.150044	0.424311
1542	PTGR3	0.999411	1	1	0	T1	0.150044	0.424311
1543	SLC66A2	0.999411	1	1	0	T1	0.150044	0.424311
1544	SNX21	0.999411	1	1	0	T1	0.150044	0.424311
1545	TLE2	0.999411	1	1	0	T1	0.150044	0.424311
1546	HAUS8	0.999410	1	1	0	T1	0.150044	0.424311
1547	HS3ST3A1	0.999410	1	1	0	T1	0.150044	0.424311
1548	PEX11G	0.999410	1	1	0	T1	0.150044	0.424311
1549	PNMT	0.999410	1	1	0	T1	0.150044	0.424311
1550	PNPLA3	0.999410	1	1	0	T1	0.150044	0.424311
1551	TMEM205	0.999410	1	1	0	T1	0.150044	0.424311
1552	TNFRSF11A	0.999410	1	1	0	T1	0.150044	0.424311
1553	TUBB6	0.999410	1	1	1	T1	0.150044	0.424311
1554	ABCA8	0.999409	1	1	0	T1	0.150044	0.424311
1555	ASIC2	0.999409	1	1	0	T1	0.150044	0.424311
1556	CLDN14	0.999409	1	1	0	T1	0.150044	0.424311
1557	KIAA1671	0.999409	1	1	0	T1	0.150044	0.424311
1558	KRT19	0.999409	1	1	0	T1	0.150044	0.424311
1559	MYBBP1A	0.999409	1	1	0	T1	0.150044	0.424311
1560	PSMG2	0.999409	1	1	0	T1	0.150044	0.424311
1561	ST13	0.999409	1	1	0	T1	0.150044	0.424311
1562	WDR81	0.999409	1	1	0	T1	0.150044	0.424311
1563	CRYAA	0.999408	1	1	0	T1	0.150044	0.424311
1564	FSCN2	0.999408	1	1	0	T1	0.150044	0.424311
1565	RABAC1	0.999408	1	1	0	T1	0.150044	0.424311
1566	RABL2B	0.999408	1	1	0	T1	0.150044	0.424311
1567	RDH13	0.999408	1	1	0	T1	0.150044	0.424311
1568	SERPINF1	0.999408	1	1	0	T1	0.150044	0.424311
1569	CALM3	0.999407	1	1	0	T1	0.150044	0.424311
1570	PEX26	0.999407	1	1	0	T1	0.150044	0.424311
1571	POP4	0.999407	1	1	0	T1	0.150044	0.424311
1572	PTTG1IP	0.999407	1	1	0	T1	0.150044	0.424311
1573	SLC26A11	0.999407	1	1	0	T1	0.150044	0.424311
1574	TPGS2	0.999407	1	1	0	T1	0.150044	0.424311
1575	WSCD1	0.999407	1	1	0	T1	0.150044	0.424311
1576	B9D2	0.999406	1	1	0	T1	0.150044	0.424311
1577	CBX7	0.999406	1	1	0	T1	0.150044	0.424311
1578	CORO6	0.999406	1	1	0	T1	0.150044	0.424311
1579	PIPOX	0.999406	1	1	0	T1	0.150044	0.424311
1580	ASPA	0.999405	1	1	0	T1	0.150044	0.424311
1581	BCAM	0.999405	1	1	0	T1	0.150044	0.424311
1582	CCDC106	0.999405	1	1	0	T1	0.150044	0.424311
1583	CDH19	0.999405	1	1	0	T1	0.150044	0.424311
1584	CSDC2	0.999405	1	1	0	T1	0.150044	0.424311
1585	ITGA3	0.999405	1	1	0	T1	0.150044	0.424311
1586	PPDPF	0.999405	1	1	0	T1	0.150044	0.424311
1587	RPS21	0.999405	1	1	0	T1	0.150044	0.424311
1588	SKAP1	0.999405	1	1	0	T1	0.150044	0.424311
1589	FBXO15	0.999404	1	1	0	T1	0.150044	0.424311
1590	HORMAD2	0.999404	1	1	0	T1	0.150044	0.424311
1591	HSPB6	0.999404	1	1	0	T1	0.150044	0.424311
1592	LGI4	0.999404	1	1	0	T1	0.150044	0.424311
1593	TMEM121B	0.999404	1	1	0	T1	0.150044	0.424311
1594	LDLRAD4	0.999403	1	1	0	T1	0.150044	0.424311
1595	PSMF1	0.999403	1	1	0	T1	0.150044	0.424311
1596	SCN1B	0.999403	1	1	0	T1	0.150044	0.424311
1597	ZNF24	0.999403	1	1	0	T1	0.150044	0.424311
1598	ATXN7L3	0.999402	1	1	0	T1	0.150044	0.424311
1599	BCL6B	0.999402	1	1	0	T1	0.150044	0.424311
1600	FDX2	0.999402	1	1	0	T1	0.150044	0.424311
1601	MAPK7	0.999402	1	1	0	T1	0.150044	0.424311
1602	MEI1	0.999402	1	1	0	T1	0.150044	0.424311
1603	MYCBPAP	0.999402	1	1	0	T1	0.150044	0.424311
1604	PTOV1	0.999402	1	1	0	T1	0.150044	0.424311
1605	SPOP	0.999402	1	1	0	T1	0.150044	0.424311
1606	USP22	0.999402	1	1	0	T1	0.150044	0.424311
1607	WDR4	0.999402	1	1	0	T1	0.150044	0.424311
1608	BTBD3	0.999401	1	1	0	T1	0.150044	0.424311
1609	MAFF	0.999401	1	1	0	T1	0.150044	0.424311
1610	PMEPA1	0.999401	1	1	0	T1	0.150044	0.424311
1611	RAB36	0.999401	1	1	0	T1	0.150044	0.424311
1612	ATP5PF	0.999400	1	1	0	T1	0.150044	0.424311
1613	CSNK1G2	0.999400	1	1	0	T1	0.150044	0.424311
1614	HROB	0.999400	1	1	0	T1	0.150044	0.424311
1615	PIK3R5	0.999400	1	1	0	T1	0.150044	0.424311
1616	R3HDML	0.999400	1	1	0	T1	0.150044	0.424311
1617	UBOX5	0.999400	1	1	0	T1	0.150044	0.424311
1618	ABI3	0.999399	1	1	0	T1	0.150044	0.424311
1619	BLMH	0.999399	1	1	0	T1	0.150044	0.424311
1620	BORCS8-MEF2B	0.999399	1	1	0	T1	0.150044	0.424311
1621	CASC3	0.999399	1	1	0	T1	0.150044	0.424311
1622	CST3	0.999399	1	1	0	T1	0.150044	0.424311
1623	GEMIN4	0.999399	1	1	0	T1	0.150044	0.424311
1624	HSPBP1	0.999399	1	1	0	T1	0.150044	0.424311
1625	MEF2B	0.999399	1	1	0	T1	0.150044	0.424311
1626	TAFA5	0.999399	1	1	0	T1	0.150044	0.424311
1627	BCL2	0.999398	1	1	0	T1	0.150044	0.424311
1628	DIPK1C	0.999398	1	1	0	T1	0.150044	0.424311
1629	SLC25A18	0.999398	1	1	0	T1	0.150044	0.424311
1630	DUS1L	0.999397	1	1	0	T1	0.150044	0.424311
1631	KLK7	0.999397	1	1	0	T1	0.150044	0.424311
1632	PCMTD2	0.999397	1	1	0	T1	0.150044	0.424311
1633	SCRN2	0.999397	1	1	0	T1	0.150044	0.424311
1634	MLLT1	0.999396	1	1	0	T1	0.150044	0.424311
1635	ABCC3	0.999395	1	1	0	T1	0.150044	0.424311
1636	DCXR	0.999395	1	1	0	T1	0.150044	0.424311
1637	IFT27	0.999395	1	1	0	T1	0.150044	0.424311
1638	SLC25A35	0.999395	1	1	0	T1	0.150044	0.424311
1639	SNAP29	0.999395	1	1	0	T1	0.150044	0.424311
1640	P4HB	0.999394	1	1	0	T1	0.150044	0.424311
1641	PHF12	0.999394	1	1	0	T1	0.150044	0.424311
1642	SLC39A11	0.999394	1	1	0	T1	0.150044	0.424311
1643	SUPT6H	0.999394	1	1	0	T1	0.150044	0.424311
1644	ENSG00000267140	0.999393	1	1	0	T1	0.150044	0.424311
1645	GHDC	0.999393	1	1	0	T1	0.150044	0.424311
1646	NAPG	0.999393	1	1	0	T1	0.150044	0.424311
1647	RPS6KB1	0.999393	1	1	1	T1	0.150044	0.424311
1648	SERPINB7	0.999393	1	1	0	T1	0.150044	0.424311
1649	DMWD	0.999392	1	1	0	T1	0.150044	0.424311
1650	KLC3	0.999392	1	1	0	T1	0.150044	0.424311
1651	MCHR1	0.999392	1	1	0	T1	0.150044	0.424311
1652	NUP88	0.999392	1	1	0	T1	0.150044	0.424311
1653	RAB11B	0.999392	1	1	0	T1	0.150044	0.424311
1654	TRIM25	0.999392	1	1	0	T1	0.150044	0.424311
1655	CBX8	0.999390	1	1	0	T1	0.150044	0.424311
1656	CNBD2	0.999390	1	1	0	T1	0.150044	0.424311
1657	DGKE	0.999390	1	1	0	T1	0.150044	0.424311
1658	ENSG00000262660	0.999390	1	1	0	T1	0.150044	0.424311
1659	IGF2BP1	0.999390	1	1	0	T1	0.150044	0.424311
1660	PLK5	0.999390	1	1	0	T1	0.150044	0.424311
1661	SLC25A10	0.999390	1	1	0	T1	0.150044	0.424311
1662	SLC43A2	0.999390	1	1	0	T1	0.150044	0.424311
1663	TRAPPC1	0.999390	1	1	0	T1	0.150044	0.424311
1664	U2AF1L4	0.999390	1	1	0	T1	0.150044	0.424311
1665	APCDD1	0.999389	1	1	1	T1	0.150044	0.424311
1666	C21orf91	0.999389	1	1	0	T1	0.150044	0.424311
1667	EFCAB5	0.999389	1	1	0	T1	0.150044	0.424311
1668	ERN1	0.999389	1	1	0	T1	0.150044	0.424311
1669	PHLDB3	0.999389	1	1	0	T1	0.150044	0.424311
1670	B3GNT3	0.999388	1	1	0	T1	0.150044	0.424311
1671	BABAM1	0.999388	1	1	0	T1	0.150044	0.424311
1672	RRP7A	0.999388	1	1	0	T1	0.150044	0.424311
1673	SRSF1	0.999388	1	1	0	T1	0.150044	0.424311
1674	NAT9	0.999387	1	1	0	T1	0.150044	0.424311
1675	PSTPIP2	0.999387	1	1	0	T1	0.150044	0.424311
1676	RHBDL3	0.999387	1	1	0	T1	0.150044	0.424311
1677	SGSM2	0.999387	1	1	0	T1	0.150044	0.424311
1678	ATP5PO	0.999386	1	1	0	T1	0.150044	0.424311
1679	ISOC2	0.999386	1	1	0	T1	0.150044	0.424311
1680	DDRGK1	0.999385	1	1	0	T1	0.150044	0.424311
1681	DUSP15	0.999385	1	1	0	T1	0.150044	0.424311
1682	GET1	0.999385	1	1	0	T1	0.150044	0.424311
1683	GPR142	0.999385	1	1	0	T1	0.150044	0.424311
1684	MTFP1	0.999385	1	1	0	T1	0.150044	0.424311
1685	CPLX4	0.999384	1	1	0	T1	0.150044	0.424311
1686	DHX40	0.999384	1	1	0	T1	0.150044	0.424311
1687	ENOSF1	0.999384	1	1	0	T1	0.150044	0.424311
1688	GRB7	0.999384	1	1	1	T1	0.150044	0.424311
1689	LIN7B	0.999384	1	1	0	T1	0.150044	0.424311
1690	MEOX1	0.999384	1	1	0	T1	0.150044	0.424311
1691	TLE6	0.999384	1	1	0	T1	0.150044	0.424311
1692	AKAP1	0.999383	1	1	0	T1	0.150044	0.424311
1693	CDKN2D	0.999383	1	1	0	T1	0.150044	0.424311
1694	DSG4	0.999383	1	1	0	T1	0.150044	0.424311
1695	FAM32A	0.999383	1	1	0	T1	0.150044	0.424311
1696	HGS	0.999383	1	1	0	T1	0.150044	0.424311
1697	IMPA2	0.999383	1	1	0	T1	0.150044	0.424311
1698	TIMP2	0.999383	1	1	0	T1	0.150044	0.424311
1699	CYP4F11	0.999382	1	1	0	T1	0.150044	0.424311
1700	TMX4	0.999382	1	1	0	T1	0.150044	0.424311
1701	WIPI1	0.999382	1	1	0	T1	0.150044	0.424311
1702	DGCR6	0.999381	1	1	0	T1	0.150044	0.424311
1703	ENSG00000283809	0.999381	1	1	0	T1	0.150044	0.424311
1704	MED1	0.999381	1	1	0	T1	0.150044	0.424311
1705	WFIKKN2	0.999381	1	1	0	T1	0.150044	0.424311
1706	CYP4F3	0.999380	1	1	0	T1	0.150044	0.424311
1707	LRFN3	0.999380	1	1	0	T1	0.150044	0.424311
1708	NPC1	0.999380	1	1	0	T1	0.150044	0.424311
1709	OSER1	0.999380	1	1	0	T1	0.150044	0.424311
1710	P2RX6	0.999380	1	1	0	T1	0.150044	0.424311
1711	TGM6	0.999380	1	1	0	T1	0.150044	0.424311
1712	ATP5F1D	0.999379	1	1	1	T1	0.150044	0.424311
1713	CDPF1	0.999379	1	1	0	T1	0.150044	0.424311
1714	KPNA2	0.999379	1	1	0	T1	0.150044	0.424311
1715	PRNP	0.999379	1	1	0	T1	0.150044	0.424311
1716	RHOT1	0.999379	1	1	0	T1	0.150044	0.424311
1717	TLDC2	0.999379	1	1	0	T1	0.150044	0.424311
1718	CSTB	0.999378	1	1	0	T1	0.150044	0.424311
1719	SLC2A4	0.999378	1	1	0	T1	0.150044	0.424311
1720	YDJC	0.999378	1	1	0	T1	0.150044	0.424311
1721	MRC2	0.999377	1	1	0	T1	0.150044	0.424311
1722	NINL	0.999377	1	1	0	T1	0.150044	0.424311
1723	SHFL	0.999377	1	1	0	T1	0.150044	0.424311
1724	TNFAIP1	0.999377	1	1	0	T1	0.150044	0.424311
1725	ABHD8	0.999376	1	1	0	T1	0.150044	0.424311
1726	GAPDHS	0.999376	1	1	0	T1	0.150044	0.424311
1727	CYBC1	0.999375	1	1	0	T1	0.150044	0.424311
1728	PRR5	0.999375	1	1	0	T1	0.150044	0.424311
1729	PRR5-ARHGAP8	0.999375	1	1	0	T1	0.150044	0.424311
1730	SSC5D	0.999375	1	1	0	T1	0.150044	0.424311
1731	TSHZ3	0.999375	1	1	0	T1	0.150044	0.424311
1732	BPI	0.999374	1	1	0	T1	0.150044	0.424311
1733	IZUMO1	0.999374	1	1	0	T1	0.150044	0.424311
1734	NECTIN2	0.999374	1	1	0	T1	0.150044	0.424311
1735	PPP1R14A	0.999374	1	1	0	T1	0.150044	0.424311
1736	SUN5	0.999374	1	1	0	T1	0.150044	0.424311
1737	THAP7	0.999374	1	1	0	T1	0.150044	0.424311
1738	TSPO	0.999374	1	1	0	T1	0.150044	0.424311
1739	TUBD1	0.999374	1	1	0	T1	0.150044	0.424311
1740	UBL5	0.999374	1	1	0	T1	0.150044	0.424311
1741	ZNF324	0.999374	1	1	0	T1	0.150044	0.424311
1742	DEDD2	0.999373	1	1	0	T1	0.150044	0.424311
1743	DGCR6L	0.999373	1	1	0	T1	0.150044	0.424311
1744	HOXB1	0.999373	1	1	0	T1	0.150044	0.424311
1745	MAPT	0.999373	1	1	1	T1	0.150044	0.424311
1746	TTC38	0.999373	1	1	0	T1	0.150044	0.424311
1747	HOXB3	0.999372	1	1	0	T1	0.150044	0.424311
1748	IL11	0.999372	1	1	0	T1	0.150044	0.424311
1749	MFSD11	0.999372	1	1	0	T1	0.150044	0.424311
1750	NOP53	0.999372	1	1	0	T1	0.150044	0.424311
1751	RPL23	0.999372	1	1	0	T1	0.150044	0.424311
1752	YWHAH	0.999372	1	1	0	T1	0.150044	0.424311
1753	C22orf39	0.999371	1	1	0	T1	0.150044	0.424311
1754	DNAJC28	0.999371	1	1	0	T1	0.150044	0.424311
1755	FCGRT	0.999371	1	1	0	T1	0.150044	0.424311
1756	SULT2B1	0.999371	1	1	0	T1	0.150044	0.424311
1757	ENSG00000258674	0.999370	1	1	0	T1	0.150044	0.424311
1758	NDUFA13	0.999370	1	1	0	T1	0.150044	0.424311
1759	RGS9	0.999370	1	1	0	T1	0.150044	0.424311
1760	SMYD4	0.999370	1	1	0	T1	0.150044	0.424311
1761	SSBP4	0.999370	1	1	0	T1	0.150044	0.424311
1762	DNMT3L	0.999369	1	1	0	T1	0.150044	0.424311
1763	RAPGEFL1	0.999369	1	1	0	T1	0.150044	0.424311
1764	THOC1	0.999369	1	1	1	T1	0.150044	0.424311
1765	UTP18	0.999369	1	1	0	T1	0.150044	0.424311
1766	ARHGDIA	0.999368	1	1	0	T1	0.150044	0.424311
1767	B3GNT8	0.999368	1	1	0	T1	0.150044	0.424311
1768	LIM2	0.999368	1	1	0	T1	0.150044	0.424311
1769	SPRED3	0.999368	1	1	0	T1	0.150044	0.424311
1770	TUBG1	0.999368	1	1	0	T1	0.150044	0.424311
1771	ARRB2	0.999367	1	1	0	T1	0.150044	0.424311
1772	DHX33	0.999367	1	1	0	T1	0.150044	0.424311
1773	IL10RB	0.999367	1	1	0	T1	0.150044	0.424311
1774	QRICH2	0.999367	1	1	0	T1	0.150044	0.424311
1775	SMIM7	0.999367	1	1	0	T1	0.150044	0.424311
1776	ALKBH6	0.999366	1	1	0	T1	0.150044	0.424311
1777	KRT13	0.999366	1	1	0	T1	0.150044	0.424311
1778	PSMG1	0.999366	1	1	0	T1	0.150044	0.424311
1779	RNF215	0.999366	1	1	0	T1	0.150044	0.424311
1780	SPC24	0.999366	1	1	0	T1	0.150044	0.424311
1781	MB	0.999365	1	1	0	T1	0.150044	0.424311
1782	PIK3CG	0.999365	1	1	0	T1	0.150044	0.424311
1783	SEC11C	0.999365	1	1	0	T1	0.150044	0.424311
1784	TMEM143	0.999365	1	1	1	T1	0.150044	0.424311
1785	B4GALNT2	0.999364	1	1	0	T1	0.150044	0.424311
1786	BCL2L13	0.999364	1	1	0	T1	0.150044	0.424311
1787	CDK12	0.999364	1	1	0	T1	0.150044	0.424311
1788	GABARAP	0.999364	1	1	0	T1	0.150044	0.424311
1789	GRB2	0.999364	1	1	0	T1	0.150044	0.424311
1790	PARD6G	0.999364	1	1	0	T1	0.150044	0.424311
1791	SPTLC3	0.999364	1	1	0	T1	0.150044	0.424311
1792	CYP2B6	0.999363	1	1	0	T1	0.150044	0.424311
1793	FAM117A	0.999363	1	1	0	T1	0.150044	0.424311
1794	NFKBID	0.999363	1	1	0	T1	0.150044	0.424311
1795	ODAD1	0.999363	1	1	0	T1	0.150044	0.424311
1796	SERPINB8	0.999363	1	1	0	T1	0.150044	0.424311
1797	SMG8	0.999363	1	1	0	T1	0.150044	0.424311
1798	ST6GALNAC2	0.999363	1	1	0	T1	0.150044	0.424311
1799	GOSR2	0.999362	1	1	0	T1	0.150044	0.424311
1800	LHFPL7	0.999362	1	1	0	T1	0.150044	0.424311
1801	RAB37	0.999362	1	1	0	T1	0.150044	0.424311
1802	TIMM13	0.999362	1	1	0	T1	0.150044	0.424311
1803	C4A	0.999361	1	1	0	T1	0.150044	0.424311
1804	DST	0.999361	1	1	0	T1	0.150044	0.424311
1805	ROMO1	0.999361	1	1	0	T1	0.150044	0.424311
1806	SHISA7	0.999361	1	1	0	T1	0.150044	0.424311
1807	TP53INP2	0.999361	1	1	0	T1	0.150044	0.424311
1808	ALDOC	0.999360	1	1	0	T1	0.150044	0.424311
1809	CD79A	0.999360	1	1	0	T1	0.150044	0.424311
1810	JOSD2	0.999360	1	1	0	T1	0.150044	0.424311
1811	CAPS	0.999359	1	1	0	T1	0.150044	0.424311
1812	RNFT1	0.999359	1	1	0	T1	0.150044	0.424311
1813	SIGLEC1	0.999359	1	1	0	T1	0.150044	0.424311
1814	TRIR	0.999359	1	1	0	T1	0.150044	0.424311
1815	UBE2L3	0.999359	1	1	0	T1	0.150044	0.424311
1816	VMP1	0.999359	1	1	0	T1	0.150044	0.424311
1817	HAUS1	0.999358	1	1	0	T1	0.150044	0.424311
1818	ICAM1	0.999358	1	1	0	T1	0.150044	0.424311
1819	KIF19	0.999358	1	1	0	T1	0.150044	0.424311
1820	SHISA6	0.999358	1	1	0	T1	0.150044	0.424311
1821	SRSF2	0.999358	1	1	0	T1	0.150044	0.424311
1822	METTL2A	0.999357	1	1	0	T1	0.150044	0.424311
1823	NUP62	0.999357	1	1	0	T1	0.150044	0.424311
1824	PLEKHH3	0.999357	1	1	0	T1	0.150044	0.424311
1825	TNRC6C	0.999357	1	1	0	T1	0.150044	0.424311
1826	APOE	0.999356	1	1	0	T1	0.150044	0.424311
1827	MAP2K3	0.999356	1	1	0	T1	0.150044	0.424311
1828	MYH7B	0.999356	1	1	0	T1	0.150044	0.424311
1829	RPS28	0.999356	1	1	0	T1	0.150044	0.424311
1830	TRAPPC5	0.999356	1	1	0	T1	0.150044	0.424311
1831	DDX5	0.999355	1	1	0	T1	0.150044	0.424311
1832	ENSG00000293606	0.999355	1	1	0	T1	0.150044	0.424311
1833	MEX3C	0.999355	1	1	0	T1	0.150044	0.424311
1834	MRPS6	0.999355	1	1	0	T1	0.150044	0.424311
1835	SUPT4H1	0.999355	1	1	0	T1	0.150044	0.424311
1836	ARHGAP27	0.999354	1	1	0	T1	0.150044	0.424311
1837	ATP6V0A1	0.999354	1	1	0	T1	0.150044	0.424311
1838	C20orf96	0.999354	1	1	0	T1	0.150044	0.424311
1839	ENSG00000267318	0.999353	1	1	0	T1	0.150044	0.424311
1840	LIPI	0.999353	1	1	0	T1	0.150044	0.424311
1841	LPO	0.999353	1	1	0	T1	0.150044	0.424311
1842	MAMSTR	0.999353	1	1	0	T1	0.150044	0.424311
1843	MRPL10	0.999353	1	1	0	T1	0.150044	0.424311
1844	PDK2	0.999353	1	1	0	T1	0.150044	0.424311
1845	PKHD1	0.999353	1	1	1	T1	0.150044	0.424311
1846	RFNG	0.999353	1	1	0	T1	0.150044	0.424311
1847	SFI1	0.999353	1	1	0	T1	0.150044	0.424311
1848	SNAP25	0.999353	1	1	0	T1	0.150044	0.424311
1849	TXNL4A	0.999353	1	1	0	T1	0.150044	0.424311
1850	WIPF2	0.999353	1	1	0	T1	0.150044	0.424311
1851	AKAP8	0.999352	1	1	0	T1	0.150044	0.424311
1852	ENSG00000268434	0.999352	1	1	0	T1	0.150044	0.424311
1853	FAAP100	0.999352	1	1	0	T1	0.150044	0.424311
1854	LRP3	0.999352	1	1	0	T1	0.150044	0.424311
1855	MMD	0.999352	1	1	0	T1	0.150044	0.424311
1856	POLDIP2	0.999352	1	1	0	T1	0.150044	0.424311
1857	RPA1	0.999352	1	1	0	T1	0.150044	0.424311
1858	SLC47A1	0.999352	1	1	0	T1	0.150044	0.424311
1859	CYB5A	0.999351	1	1	0	T1	0.150044	0.424311
1860	ENGASE	0.999351	1	1	0	T1	0.150044	0.424311
1861	NMT1	0.999351	1	1	0	T1	0.150044	0.424311
1862	SENP3	0.999351	1	1	0	T1	0.150044	0.424311
1863	SHD	0.999351	1	1	0	T1	0.150044	0.424311
1864	TEPSIN	0.999351	1	1	0	T1	0.150044	0.424311
1865	ZNF414	0.999351	1	1	0	T1	0.150044	0.424311
1866	ALDH3A1	0.999350	1	1	0	T1	0.150044	0.424311
1867	DNAH1	0.999350	1	1	1	T1	0.150044	0.424311
1868	ENSG00000251537	0.999350	1	1	0	T1	0.150044	0.424311
1869	EYS	0.999350	1	1	0	T1	0.150044	0.424311
1870	FBXW10B	0.999350	1	1	0	T1	0.150044	0.424311
1871	ICAM5	0.999350	1	1	0	T1	0.150044	0.424311
1872	SAT2	0.999350	1	1	0	T1	0.150044	0.424311
1873	TRDMT1	0.999350	1	1	0	T1	0.150044	0.424311
1874	ADGRE5	0.999349	1	1	0	T1	0.150044	0.424311
1875	LAMB1	0.999349	1	1	0	T1	0.150044	0.424311
1876	MIEF2	0.999349	1	1	0	T1	0.150044	0.424311
1877	RNF138	0.999349	1	1	0	T1	0.150044	0.424311
1878	TSKS	0.999349	1	1	0	T1	0.150044	0.424311
1879	WNK2	0.999349	1	1	0	T1	0.150044	0.424311
1880	ZBTB46	0.999349	1	1	0	T1	0.150044	0.424311
1881	C19orf67	0.999348	1	1	0	T1	0.150044	0.424311
1882	CCDC178	0.999348	1	1	0	T1	0.150044	0.424311
1883	DCAF13	0.999348	1	1	0	T1	0.150044	0.424311
1884	FAM83E	0.999348	1	1	0	T1	0.150044	0.424311
1885	LMF2	0.999348	1	1	0	T1	0.150044	0.424311
1886	RAX	0.999348	1	1	0	T1	0.150044	0.424311
1887	WDR88	0.999348	1	1	0	T1	0.150044	0.424311
1888	CCDC117	0.999347	1	1	0	T1	0.150044	0.424311
1889	GPSM1	0.999347	1	1	0	T1	0.150044	0.424311
1890	NKIRAS2	0.999347	1	1	0	T1	0.150044	0.424311
1891	PPM1D	0.999347	1	1	1	T1	0.150044	0.424311
1892	PVR	0.999347	1	1	0	T1	0.150044	0.424311
1893	SEPTIN9	0.999347	1	1	0	T1	0.150044	0.424311
1894	TMEM241	0.999347	1	1	0	T1	0.150044	0.424311
1895	ALDH16A1	0.999346	1	1	0	T1	0.150044	0.424311
1896	DEFB118	0.999346	1	1	0	T1	0.150044	0.424311
1897	GEMIN7	0.999346	1	1	0	T1	0.150044	0.424311
1898	SPAG7	0.999346	1	1	0	T1	0.150044	0.424311
1899	DTD1	0.999345	1	1	0	T1	0.150044	0.424311
1900	EHMT2	0.999345	1	1	0	T1	0.150044	0.424311
1901	ENSG00000266953	0.999345	1	1	0	T1	0.150044	0.424311
1902	ENSG00000284776	0.999345	1	1	0	T1	0.150044	0.424311
1903	NLGN2	0.999345	1	1	0	T1	0.150044	0.424311
1904	PDCD2L	0.999345	1	1	0	T1	0.150044	0.424311
1905	SERPINB5	0.999345	1	1	0	T1	0.150044	0.424311
1906	SPINT2	0.999345	1	1	0	T1	0.150044	0.424311
1907	TK1	0.999345	1	1	0	T1	0.150044	0.424311
1908	ZNF45	0.999345	1	1	0	T1	0.150044	0.424311
1909	CCDC159	0.999344	1	1	0	T1	0.150044	0.424311
1910	DERL3	0.999344	1	1	0	T1	0.150044	0.424311
1911	RPAIN	0.999344	1	1	0	T1	0.150044	0.424311
1912	TMEM50B	0.999344	1	1	0	T1	0.150044	0.424311
1913	ENSG00000258472	0.999343	1	1	0	T1	0.150044	0.424311
1914	IL2RB	0.999343	1	1	0	T1	0.150044	0.424311
1915	SERPINB2	0.999343	1	1	0	T1	0.150044	0.424311
1916	SPAG5	0.999343	1	1	0	T1	0.150044	0.424311
1917	TRPV1	0.999343	1	1	0	T1	0.150044	0.424311
1918	WBP2	0.999343	1	1	0	T1	0.150044	0.424311
